,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,spaceflight
10,GSM4667052,0.9996781349182129,GSE154217,GH directly inhibits steatosis and liver injury in a sex-dependent and IGF1-independent manner,,,"A reduction in hepatocyte growth hormone (GH)-signaling promotes non-alcoholic fatty liver disease (NAFLD). However, debate remains as to the relative contribution of the direct effects of GH on hepatocyte function vs indirect effects, via alterations in insulin-like growth factor 1 (IGF1). To isolate the role of hepatocyte GH receptor (GHR) signaling, independent of changes in IGF1, mice with adult-onset, hepatocyte-specific GHR knockdown (aHepGHRkd) were treated with a vector expressing rat IGF1 targeted specifically to hepatocytes. Compared to GHR-intact mice, aHepGHRkd reduced circulating IGF1 and elevated GH. In male aHepGHRkd, the shift in IGF1/GH did not alter plasma glucose or non-esterified fatty acids (NEFA), but was associated with increased insulin, enhanced systemic lipid oxidation and reduced white adipose tissue (WAT) mass. Livers of male aHepGHRkd exhibited steatosis associated with increased de novo lipogenesis, hepatocyte ballooning and inflammation. In female aHepGHRkd, hepatic GHR protein levels were not detectable, but moderate levels of IGF1 were maintained, with minimal alterations in systemic metabolism and no evidence of steatosis. Reconstitution of hepatocyte IGF1 in male aHepGHRkd lowered GH and normalized insulin, whole body lipid utilization and WAT mass. However, IGF1 reconstitution did not reduce steatosis or eliminate liver injury. RNAseq analysis showed IGF1 reconstitution did not impact aHepGHRkd-induced changes in liver gene expression, despite changes in systemic metabolism. These results demonstrate the impact of aHepGHRkd is sexually dimorphic and the steatosis and liver injury observed in male aHepGHRkd mice is autonomous of IGF1, suggesting GH acts directly on the adult hepatocyte to control NAFLD progression.","We analyzed total RNA from male and female livers (6 mice/sex) from GHR-intact controls mice and adult-onset, hepatocyte-specific GHR knockdown mice, without (aHepGHRkd) and with hepatic reconstitution of IGF1 (aHepGHRkd+2.0*1011 AAV8-TBGp-rIGF1).",33112796,,,394529,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2020/07/11,36,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154217/,GH directly inhibits steatosis and liver injury in a sex-dependent and IGF1-independent manner.,The Journal of endocrinology,2021 Jan,10.1530/JOE-20-0326,Space Flight
11,GSM6736030,0.9996604323387146,GSE218174,Qing-Zhi-Tiao-Gan-Tang (QZTGT) prevents nonalcoholic steatohepatitis (NASH) by expression pattern correction.,,,To investigate the molecular composition of TCM and the possible molecular mechanism of TCM to improve NASH phenotypes.,We then performed gene expression profiling analysis using data obtained from RNA-seq of 9 different livers of mice which  fed with vehicle or QZTGT,,,,710914,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/11/30,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE218nnn/GSE218174/,,,,,Space Flight
12,GSM2441018,0.9996518492698669,GSE93137,Bazedoxifene and conjugated estrogen combination improves gut-liver axis health,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,29267318,,,93611,GPL13112; GPL21051,Mus musculus; mouse gut metagenome,GSE,Other; Expression profiling by high throughput sequencing,2018/02/15,83,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93137/,Bazedoxifene and conjugated estrogen combination maintains metabolic homeostasis and benefits liver health.,PloS one,2017,10.1371/journal.pone.0189911,Space Flight
13,GSM2232130,0.9996505379676819,GSE84341,Host Transcriptomic responses to pneumonic plague reveal that Yersinia pestis inhibits both the initial adaptive and innate immune responses in mice,,,"Pneumonic plague is the most deadly form of infection caused by Yersinia pestis and can progress extremely fast. However, our understanding on the host transcriptomic response to pneumonic plague is insufficient. Here, we used RNA-sequencing technology to analyze transcriptomic responses in mice infected with fully virulent strain 201 or EV76, a live attenuated vaccine strain lacking the pigmentation locus. Approximately 600 differentially expressed genes (DEGs) were detected in lungs from both 201- and EV76-infected mice at 12 hours post-infection (hpi). DEGs in lungs of 201-infected mice exceeded 2,000 at 48 hpi, accompanied by sustained large numbers of DEGs in the liver and spleen; however, limited DEGs were detected in those organs of EV-infected mice. Remarkably, DEGs in lungs were significantly enriched in critical immune responses pathways in EV76-infected but not 201-infected mice, including antigen processing and presentation, T cell receptor signaling among others. Pathological and bacterial load analyses confirmed the rapid systemic dissemination of 201-infection and the confined EV76-infection in lungs. Our results demonstrate that fully virulent Y. pestis strongly inhibits both the innate and adaptive immune responses that are substantially stimulated in a self-limited infection, which update our holistic views on the transcriptomic response to pneumonic plague.","We used RNA-sequencing technology to analyze transcriptomic responses in lungs, spleen and liver of  mice infected with fully virulent strain 201 or EV76 at 12, 48 and 72 hpi.",27876297,,,73884,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2017/07/13,21,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84341/,Host transcriptomic responses to pneumonic plague reveal that Yersinia pestis inhibits both the initial adaptive and innate immune responses in mice.,International journal of medical microbiology : IJMM,2017 Jan,10.1016/j.ijmm.2016.11.002,Space Flight
14,GSM6213431,0.9996492266654968,GSE205484,"The Integrated ""Multiomics"" Landscape at Peak Injury and Resolution From Alcohol-Associated Liver Disease",,,To investigate the the liver transcriptome at peak injury and during early and late resolution from alcohol-induced liver injury in mice,Comparative gene expression profiling analysis of RNA-seq data during progression and resolution of alcoholic liver disease in mice.,34558855,,,651623,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/06/06,45,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205484/,"The Integrated ""Multiomics"" Landscape at Peak Injury and Resolution From Alcohol-Associated Liver Disease.",Hepatology communications,2022 Jan,10.1002/hep4.1793,Space Flight
15,GSM4453822,0.9996473789215088,GSE148080,Core liver homeostatic co-expression networks are preserved between mouse and human but respond to perturbations in an organism- and disease-specific manner,,,Chronic complex diseases are difficult to model in animals and to reproducibly translate the findings to human disease. We argued that organs have core networks that are preserved between species and are predictably altered when homeostasis is disrupted. We altered hepatic homeostasis in mice by dietary challenge and compared the liver transcriptome to that in metabolic associated fatty liver disease (MAFLD) and liver cancer.,"Total liver RNA was extracted using RNAeasy (Qiagen). RNA purity and integrity were confirmed using an Agilent Bioanalyzer. Libraries were prepared from 100 ng total RNA (TruSeq Stranded Total RNA kit, Illumina) and singled-ended sequencing performed on the Illumina HiSeq 2500 using bar-coded multiplexing and a 50 bp read length, yielding a median of 10.7 M reads per sample. Read alignment and junction finding was accomplished using STAR using the ‘quantmode GeneCounts’ option and an Ensemble mm10 annotation in GTF format.",33957084,,,356201,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/05/05,24,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148080/,Core liver homeostatic co-expression networks are preserved but respond to perturbations in an organism- and disease-specific manner.,Cell systems,2021 May 19,10.1016/j.cels.2021.04.004,Space Flight
16,GSM7010867,0.99964439868927,GSE224052,Transcriptome profiling of liver samples from wild-type and Adamts12-/- mice in response to CCl4-induced liver injury.,,,"We used Adamts12−/− and wild-type mice generated and genotyped by El Hour et al. 2010 (PMID: 20208563). eight-week-old females were treated by intraperitoneal injections of CCl4 (Sigma-Aldrich, St. Louis, MO, USA) diluted at 3% v/v in olive oil. A single dose of CCl4 0.3 ml/kg of mouse body weight was administered (acute treatment) and mice were sacrificed after 4h, 12h, 24h or 7 days. Control mice were treated with the vehicle (olive oil). Liver samples were collected, weighed and treated as previously described (Kesteloot et al. 2007, PMID: 17929299). We performed gene expression profiling analysis using data obtained from liver samples of wild-type or Adamts12_KO mice at different time points after CCl4 (or vehicle) injection.","Comparative gene expression profiling analysis using data obtained from liver samples of wild-type or Adamts12_KO mice at 4h, 12h, 24h or 7 days after CCl4 or vehicle injection.",37819632,,,732570,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/02/04,80,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224052/,ADAMTS12 is a stromal modulator in chronic liver disease.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2023 Nov,10.1096/fj.202200692RRRR,Space Flight
17,GSM6603244,0.9996316432952881,GSE214290,Oral combined contraceptives induce liver mitochondrial ROS and whole body metabolic adaptations in female mice.,,,"Compared to age-matched men, pre-menopausal women are protected against cardiovascular disease (CVD), hepatic steatosis, diabetes, and obesity - findings that are widely attributed to estrogen action. However pre-menopausal women who use oral combined contraceptives (OC) have 2-fold higher risk of cardiovascular disease (CVD), and OC use compounds with metabolic risk factors such as dyslipidemia, hypertension, or diabetes to further increase CVD susceptibility. While mitochondrial function in metabolically important tissues such as the liver and skeletal muscle is an emerging mechanism by which estrogen may confer its protection, effects of OC use on mitochondrial function and whole body metabolism in the context of disease risk has not yet been explored. To answer this question, female C57Bl/6J mice  were fed a high fat diet and treated with vehicle or OCs for 3, 12, or 20 weeks (n=6-12 per group). Liver and skeletal muscle mitochondrial function (respiratory capacity, H2O2, coupling) was measured along with clinical outcomes of cardiometabolic disease such as obesity, glucose tolerance, hepatic steatosis, and aortic atherosclerosis. Main findings include that regardless of duration of treatment, OCs induced robust increases in hepatic mitochondrial H2O2, likely due to diminished antioxidant capacity. Furthermore, OC use in female mice decreased wheel running, spontaneous physical activity, and total energy expenditure. Surprisingly, in the chronic studies (12, 20 wk) OC treated mice had lower adiposity and hepatic triglyceride content compared to control mice. Together, these studies describe tissue-specific effects of OC use on mitochondrial function as well as variable impacts on markers of metabolic disease susceptibility.","RNA was extracted from liver tissue from individual mice in four groups (oral combined contraceptives, OC, or veh diet, with or without VWR, n = 5 per group)",,,,690805,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/09/01,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE214nnn/GSE214290/,,,,,Space Flight
18,GSM7010907,0.9996308088302612,GSE224052,Transcriptome profiling of liver samples from wild-type and Adamts12-/- mice in response to CCl4-induced liver injury.,,,"We used Adamts12−/− and wild-type mice generated and genotyped by El Hour et al. 2010 (PMID: 20208563). eight-week-old females were treated by intraperitoneal injections of CCl4 (Sigma-Aldrich, St. Louis, MO, USA) diluted at 3% v/v in olive oil. A single dose of CCl4 0.3 ml/kg of mouse body weight was administered (acute treatment) and mice were sacrificed after 4h, 12h, 24h or 7 days. Control mice were treated with the vehicle (olive oil). Liver samples were collected, weighed and treated as previously described (Kesteloot et al. 2007, PMID: 17929299). We performed gene expression profiling analysis using data obtained from liver samples of wild-type or Adamts12_KO mice at different time points after CCl4 (or vehicle) injection.","Comparative gene expression profiling analysis using data obtained from liver samples of wild-type or Adamts12_KO mice at 4h, 12h, 24h or 7 days after CCl4 or vehicle injection.",37819632,,,732610,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/02/04,80,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE224nnn/GSE224052/,ADAMTS12 is a stromal modulator in chronic liver disease.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2023 Nov,10.1096/fj.202200692RRRR,Space Flight
19,GSM5111790,0.9996287822723389,GSE167665,Bulk RNA-seq of mice covering the whole lifespan (2 days to 904 days) from four tissues,,,"Gene expression changes during ageing were shown to oppose developmental trajectories; a reversal pattern previously linked to cellular identity loss. Generating cortex, lung, liver and muscle tissue transcriptomes of 16 mice of different ages, covering development and ageing periods, we found that expression reversals were widespread but tissue-specific. Consistent with this result, we observed an inter-tissue divergence during development and convergence during ageing (DiCo), further confirmed in independent mouse and human datasets. The genes displaying DiCo pattern were enriched among tissue-specific genes that tended to lose developmental expression levels during ageing. Finally, analysing publicly available single-cell transcriptome data, we studied the contribution of cellular composition and cell-autonomous changes to the convergence in ageing. Our results, for the first time, suggest inter-tissue convergence during ageing is widespread and associated with the loss of specialisation at the tissue and possibly also at the cellular level.","Age-series mRNA expression profiles from 4 tissues (cerebral cortex, lung, liver, skeletal muscle) of 16 mice, covering postnatal development (2 days - 61 days) and ageing (93 days – 904 days) periods.",35098922,,,472433,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/02/02,63,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE167nnn/GSE167665/,Inter-tissue convergence of gene expression during ageing suggests age-related loss of tissue and cellular identity.,eLife,2022 Jan 31,10.7554/eLife.68048,Space Flight
